-0.200289994 	 0.038422049000000014 
-0.0890988037 	 0.06941182350000001 
-0.0636791363 	 0.019525542900000012 
0.0442765132 	 0.08692093570000001 
0.0671639368 	 0.0995319712 
-0.0574390516 	 0.0379129108 
-0.199010402 	 0.091165409 
-0.0597209111 	 0.0470597772 
-0.0311833881 	 0.061767261500000004 
0.167840302 	 0.1097339541 
0.119042262 	 0.052186668000000005 
-0.173366636 	 0.05765548400000001 
0.0201643743 	 0.0859865137 
-0.157818362 	 0.09286363400000003 
0.122796834 	 0.07517923400000001 
