-0.240855575 	 0.11125433400000001 
0.0493085347 	 0.0430195443 
-0.0674341023 	 0.05902589951000001 
0.194449946 	 0.07966980300000001 
0.0985019505 	 0.1260746922 
-0.249554634 	 0.13551908699999998 
0.0680646449 	 0.2099382879 
0.0458184741 	 0.1664945819 
0.147156671 	 0.06676061479999999 
0.306160659 	 0.129202709 
-0.291083395 	 0.10506172400000002 
0.230333954 	 0.06875872600000002 
-0.200097874 	 0.11139386910000001 
0.14683108 	 0.0773676556 
-0.156651154 	 0.144879803 
0.176337078 	 0.052804977 
0.159329608 	 0.10663072800000001 
-0.124734059 	 0.2067524866 
0.00973227806 	 0.09661890756000001 
0.0854448751 	 0.2092444751 
0.178722098 	 0.094239727 
0.0651945919 	 0.1001432426 
0.287297666 	 0.197508499 
0.0166807212 	 0.1370840038 
0.290481985 	 0.13917625 
0.115858853 	 0.188496202 
-0.0713673458 	 0.10708542169999999 
