   3.4993692382754595E-004  0.99999999625579017        3.7442096886142605E-008   3.4993692382754595E-004
   7.1078620584271498E-006  0.99999999261645778        7.3835385523176020E-008   7.1078620584271498E-006
   8.8741072015784486E-005  0.99999998925203615        1.0747964741462374E-007   8.8741072015784486E-005
  -5.3264343566537169E-005  0.99999998083342390        1.9166576826912486E-007  -5.3264343566537169E-005
   2.5178399001125077E-004  0.99999997929689211        2.0703108949358389E-007   2.5178399001125077E-004
  -1.5134354350104757E-004  0.99999998059063810        1.9409361487448684E-007  -1.5134354350104757E-004
   1.0412347476854909E-004  0.99999998673838797        1.3261611300191751E-007   1.0412347476854909E-004
   1.5293943094341647E-004  0.99999996961289273        3.0387107524054228E-007   1.5293943094341647E-004
   4.0931163060743106E-004  0.99999995995212876        4.0047870665172919E-007   4.0931163060743106E-004
   3.4373318901465173E-004  0.99999994659617819        5.3403823754104335E-007   3.4373318901465173E-004
  -1.2534940752619353E-004  0.99999996069498098        3.9305023764109690E-007  -1.2534940752619353E-004
  -6.2011456221289110E-004  0.99999994621021138        5.3789798912029327E-007  -6.2011456221289110E-004
   2.1363818597696944E-005  0.99999996550697146        3.4493028240233998E-007   2.1363818597696944E-005
   9.6624200959229091E-005  0.99999993868163539        6.1318362460125724E-007   9.6624200959229091E-005
   4.5881519114639082E-006  0.99999994080560062        5.9194400444472053E-007   4.5881519114639082E-006
  -8.0457542535691080E-004  0.99999995976609246        4.0233905196315007E-008  -8.0457542535691080E-004
  -2.5051779392270233E-005  0.99999991821182554        8.1788179741788526E-008  -2.5051779392270233E-005
  -1.0063590727997930E-004  0.99999985826708304        1.4173291485971168E-007  -1.0063590727997930E-004
   2.9819736322040931E-005  0.99999978443853177        2.1556146884422481E-007   2.9819736322040931E-005
  -5.2550770568630489E-004  0.99999975864459412        2.4135540772377462E-007  -5.2550770568630489E-004
   1.1738965756766650E-005  0.99999979423254048        2.0576746119591162E-007   1.1738965756766650E-005
  -1.6169626041557714E-004  0.99999985876108033        1.4123893157623416E-007  -1.6169626041557714E-004
  -1.5212581945084206E-004  0.99999967621752672        3.2378247932057523E-007  -1.5212581945084206E-004
  -5.2153970917503836E-004  0.99999956513338017        4.3486662397135336E-007  -5.2153970917503836E-004
  -3.3656742151899383E-004  0.99999944293134435        5.5706864362867781E-007  -3.3656742151899383E-004
   8.3422427910837286E-006  0.99999959240615643        4.0759383509285673E-007   8.3422427910837286E-006
   5.6851808598905199E-004  0.99999942366861072        5.7633139180270469E-007   5.6851808598905199E-004
   3.5392467086126371E-005  0.99999966113793670        3.3886206040824496E-007   3.5392467086126371E-005
  -2.3635706092815767E-004  0.99999938882022632        6.1117977471484655E-007  -2.3635706092815767E-004
  -2.0726042652315264E-005  0.99999935823933539        6.4176066191165083E-007  -2.0726042652315264E-005
   3.3677110075310977E-005  0.99999999972733122        2.7267002290413400E-009   3.3677110075310977E-005
  -1.1177103989159086E-004  0.99999999975032683        2.4967191699291051E-009  -1.1177103989159086E-004
  -3.4105752132366133E-005  0.99999999893331903        1.0666811987781176E-008  -3.4105752132366133E-005
  -1.3762478402983992E-004  0.99999999895037717        1.0496229381607236E-008  -1.3762478402983992E-004
   1.1945672045233045E-004  0.99999999859402977        1.4059710486791517E-008   1.1945672045233045E-004
   5.8808060215909234E-005  0.99999999896978653        1.0302131399488409E-008   5.8808060215909234E-005
  -6.6812115306168120E-005  0.99999999944342832        5.5656887191394233E-009  -6.6812115306168120E-005
  -9.7052252111743352E-005  0.99999999830579744        1.6942032815266086E-008  -9.7052252111743352E-005
  -1.3141839339721900E-005  0.99999999776519544        2.2348041137797182E-008  -1.3141839339721900E-005
   1.8064814279848224E-004  0.99999999810477025        1.8952302913173859E-008   1.8064814279848224E-004
  -1.5677437745369578E-004  0.99999999824994390        1.7500573005706807E-008  -1.5677437745369578E-004
  -8.3184356833541727E-005  0.99999999704547604        2.9545244408800728E-008  -8.3184356833541727E-005
  -2.5021778994995761E-004  0.99999999713665211        2.8633480244800592E-008  -2.5021778994995761E-004
  -8.8224681125406593E-005  0.99999999649873894        3.5012605993308622E-008  -8.8224681125406593E-005
  -1.6395242470614474E-004  0.99999999764653746        2.3534630313012962E-008  -1.6395242470614474E-004
