 Give mantle model (i.e. S20RTS.sph)
 Give latitude, longitude, depth (in km)
   -90.00  -180.00   100.00 -0.88872
   -90.00  -175.00   100.00 -0.88872
   -90.00  -170.00   100.00 -0.88873
   -90.00  -165.00   100.00 -0.88873
   -90.00  -160.00   100.00 -0.88873
   -90.00  -155.00   100.00 -0.88873
   -90.00  -150.00   100.00 -0.88873
   -90.00  -145.00   100.00 -0.88873
   -90.00  -140.00   100.00 -0.88874
   -90.00  -135.00   100.00 -0.88873
   -90.00  -130.00   100.00 -0.88873
   -90.00  -125.00   100.00 -0.88873
   -90.00  -120.00   100.00 -0.88873
   -90.00  -115.00   100.00 -0.88873
   -90.00  -110.00   100.00 -0.88873
   -90.00  -105.00   100.00 -0.88872
   -90.00  -100.00   100.00 -0.88872
   -90.00   -95.00   100.00 -0.88872
   -90.00   -90.00   100.00 -0.88871
   -90.00   -85.00   100.00 -0.88871
   -90.00   -80.00   100.00 -0.88871
   -90.00   -75.00   100.00 -0.88871
   -90.00   -70.00   100.00 -0.88870
   -90.00   -65.00   100.00 -0.88870
   -90.00   -60.00   100.00 -0.88870
   -90.00   -55.00   100.00 -0.88870
   -90.00   -50.00   100.00 -0.88870
   -90.00   -45.00   100.00 -0.88870
   -90.00   -40.00   100.00 -0.88870
   -90.00   -35.00   100.00 -0.88870
   -90.00   -30.00   100.00 -0.88870
   -90.00   -25.00   100.00 -0.88871
   -90.00   -20.00   100.00 -0.88871
   -90.00   -15.00   100.00 -0.88871
   -90.00   -10.00   100.00 -0.88871
   -90.00    -5.00   100.00 -0.88872
   -90.00     0.00   100.00 -0.88872
   -90.00     5.00   100.00 -0.88872
   -90.00    10.00   100.00 -0.88873
   -90.00    15.00   100.00 -0.88873
   -90.00    20.00   100.00 -0.88873
   -90.00    25.00   100.00 -0.88873
   -90.00    30.00   100.00 -0.88873
   -90.00    35.00   100.00 -0.88874
   -90.00    40.00   100.00 -0.88874
   -90.00    45.00   100.00 -0.88874
   -90.00    50.00   100.00 -0.88873
   -90.00    55.00   100.00 -0.88873
   -90.00    60.00   100.00 -0.88873
   -90.00    65.00   100.00 -0.88873
   -90.00    70.00   100.00 -0.88873
   -90.00    75.00   100.00 -0.88872
   -90.00    80.00   100.00 -0.88872
   -90.00    85.00   100.00 -0.88872
   -90.00    90.00   100.00 -0.88871
   -90.00    95.00   100.00 -0.88871
   -90.00   100.00   100.00 -0.88871
   -90.00   105.00   100.00 -0.88871
   -90.00   110.00   100.00 -0.88870
   -90.00   115.00   100.00 -0.88870
   -90.00   120.00   100.00 -0.88870
   -90.00   125.00   100.00 -0.88870
   -90.00   130.00   100.00 -0.88870
   -90.00   135.00   100.00 -0.88870
   -90.00   140.00   100.00 -0.88870
   -90.00   145.00   100.00 -0.88870
   -90.00   150.00   100.00 -0.88870
   -90.00   155.00   100.00 -0.88871
   -90.00   160.00   100.00 -0.88871
   -90.00   165.00   100.00 -0.88871
   -90.00   170.00   100.00 -0.88871
   -90.00   175.00   100.00 -0.88872
   -90.00   180.00   100.00 -0.88872
   -85.00  -180.00   100.00 -0.77015
   -85.00  -175.00   100.00 -0.76392
   -85.00  -170.00   100.00 -0.75866
   -85.00  -165.00   100.00 -0.75437
   -85.00  -160.00   100.00 -0.75104
   -85.00  -155.00   100.00 -0.74863
   -85.00  -150.00   100.00 -0.74712
   -85.00  -145.00   100.00 -0.74645
   -85.00  -140.00   100.00 -0.74658
   -85.00  -135.00   100.00 -0.74746
   -85.00  -130.00   100.00 -0.74903
   -85.00  -125.00   100.00 -0.75124
   -85.00  -120.00   100.00 -0.75404
   -85.00  -115.00   100.00 -0.75738
   -85.00  -110.00   100.00 -0.76122
   -85.00  -105.00   100.00 -0.76553
   -85.00  -100.00   100.00 -0.77027
   -85.00   -95.00   100.00 -0.77544
   -85.00   -90.00   100.00 -0.78102
   -85.00   -85.00   100.00 -0.78701
   -85.00   -80.00   100.00 -0.79341
   -85.00   -75.00   100.00 -0.80023
   -85.00   -70.00   100.00 -0.80747
   -85.00   -65.00   100.00 -0.81515
   -85.00   -60.00   100.00 -0.82328
   -85.00   -55.00   100.00 -0.83185
   -85.00   -50.00   100.00 -0.84087
   -85.00   -45.00   100.00 -0.85032
   -85.00   -40.00   100.00 -0.86018
   -85.00   -35.00   100.00 -0.87041
   -85.00   -30.00   100.00 -0.88095
   -85.00   -25.00   100.00 -0.89176
   -85.00   -20.00   100.00 -0.90273
   -85.00   -15.00   100.00 -0.91379
   -85.00   -10.00   100.00 -0.92482
   -85.00    -5.00   100.00 -0.93572
   -85.00     0.00   100.00 -0.94634
   -85.00     5.00   100.00 -0.95658
   -85.00    10.00   100.00 -0.96629
   -85.00    15.00   100.00 -0.97534
   -85.00    20.00   100.00 -0.98360
   -85.00    25.00   100.00 -0.99095
   -85.00    30.00   100.00 -0.99727
   -85.00    35.00   100.00 -1.00247
   -85.00    40.00   100.00 -1.00645
   -85.00    45.00   100.00 -1.00915
   -85.00    50.00   100.00 -1.01051
   -85.00    55.00   100.00 -1.01049
   -85.00    60.00   100.00 -1.00909
   -85.00    65.00   100.00 -1.00630
   -85.00    70.00   100.00 -1.00216
   -85.00    75.00   100.00 -0.99669
   -85.00    80.00   100.00 -0.98997
   -85.00    85.00   100.00 -0.98207
   -85.00    90.00   100.00 -0.97307
   -85.00    95.00   100.00 -0.96310
   -85.00   100.00   100.00 -0.95226
   -85.00   105.00   100.00 -0.94069
   -85.00   110.00   100.00 -0.92851
   -85.00   115.00   100.00 -0.91587
   -85.00   120.00   100.00 -0.90291
   -85.00   125.00   100.00 -0.88978
   -85.00   130.00   100.00 -0.87662
   -85.00   135.00   100.00 -0.86357
   -85.00   140.00   100.00 -0.85076
   -85.00   145.00   100.00 -0.83833
   -85.00   150.00   100.00 -0.82638
   -85.00   155.00   100.00 -0.81504
   -85.00   160.00   100.00 -0.80439
   -85.00   165.00   100.00 -0.79451
   -85.00   170.00   100.00 -0.78548
   -85.00   175.00   100.00 -0.77735
   -85.00   180.00   100.00 -0.77015
   -80.00  -180.00   100.00 -0.60157
   -80.00  -175.00   100.00 -0.59259
   -80.00  -170.00   100.00 -0.58600
   -80.00  -165.00   100.00 -0.58170
   -80.00  -160.00   100.00 -0.57956
   -80.00  -155.00   100.00 -0.57942
   -80.00  -150.00   100.00 -0.58108
   -80.00  -145.00   100.00 -0.58431
   -80.00  -140.00   100.00 -0.58889
   -80.00  -135.00   100.00 -0.59457
   -80.00  -130.00   100.00 -0.60109
   -80.00  -125.00   100.00 -0.60821
   -80.00  -120.00   100.00 -0.61573
   -80.00  -115.00   100.00 -0.62345
   -80.00  -110.00   100.00 -0.63120
   -80.00  -105.00   100.00 -0.63888
   -80.00  -100.00   100.00 -0.64642
   -80.00   -95.00   100.00 -0.65381
   -80.00   -90.00   100.00 -0.66109
   -80.00   -85.00   100.00 -0.66835
   -80.00   -80.00   100.00 -0.67572
   -80.00   -75.00   100.00 -0.68339
   -80.00   -70.00   100.00 -0.69155
   -80.00   -65.00   100.00 -0.70044
   -80.00   -60.00   100.00 -0.71029
   -80.00   -55.00   100.00 -0.72131
   -80.00   -50.00   100.00 -0.73371
   -80.00   -45.00   100.00 -0.74765
   -80.00   -40.00   100.00 -0.76323
   -80.00   -35.00   100.00 -0.78051
   -80.00   -30.00   100.00 -0.79946
   -80.00   -25.00   100.00 -0.82001
   -80.00   -20.00   100.00 -0.84199
   -80.00   -15.00   100.00 -0.86517
   -80.00   -10.00   100.00 -0.88925
   -80.00    -5.00   100.00 -0.91389
   -80.00     0.00   100.00 -0.93869
   -80.00     5.00   100.00 -0.96323
   -80.00    10.00   100.00 -0.98706
   -80.00    15.00   100.00 -1.00975
   -80.00    20.00   100.00 -1.03087
   -80.00    25.00   100.00 -1.05000
   -80.00    30.00   100.00 -1.06678
   -80.00    35.00   100.00 -1.08088
   -80.00    40.00   100.00 -1.09205
   -80.00    45.00   100.00 -1.10005
   -80.00    50.00   100.00 -1.10475
   -80.00    55.00   100.00 -1.10605
   -80.00    60.00   100.00 -1.10393
   -80.00    65.00   100.00 -1.09841
   -80.00    70.00   100.00 -1.08958
   -80.00    75.00   100.00 -1.07757
   -80.00    80.00   100.00 -1.06257
   -80.00    85.00   100.00 -1.04479
   -80.00    90.00   100.00 -1.02449
   -80.00    95.00   100.00 -1.00196
   -80.00   100.00   100.00 -0.97751
   -80.00   105.00   100.00 -0.95148
   -80.00   110.00   100.00 -0.92422
   -80.00   115.00   100.00 -0.89609
   -80.00   120.00   100.00 -0.86745
   -80.00   125.00   100.00 -0.83866
   -80.00   130.00   100.00 -0.81010
   -80.00   135.00   100.00 -0.78210
   -80.00   140.00   100.00 -0.75501
   -80.00   145.00   100.00 -0.72914
   -80.00   150.00   100.00 -0.70476
   -80.00   155.00   100.00 -0.68214
   -80.00   160.00   100.00 -0.66149
   -80.00   165.00   100.00 -0.64300
   -80.00   170.00   100.00 -0.62679
   -80.00   175.00   100.00 -0.61297
   -80.00   180.00   100.00 -0.60157
   -75.00  -180.00   100.00 -0.39921
   -75.00  -175.00   100.00 -0.39012
   -75.00  -170.00   100.00 -0.38514
   -75.00  -165.00   100.00 -0.38406
   -75.00  -160.00   100.00 -0.38659
   -75.00  -155.00   100.00 -0.39239
   -75.00  -150.00   100.00 -0.40102
   -75.00  -145.00   100.00 -0.41199
   -75.00  -140.00   100.00 -0.42478
   -75.00  -135.00   100.00 -0.43882
   -75.00  -130.00   100.00 -0.45353
   -75.00  -125.00   100.00 -0.46836
   -75.00  -120.00   100.00 -0.48277
   -75.00  -115.00   100.00 -0.49627
   -75.00  -110.00   100.00 -0.50848
   -75.00  -105.00   100.00 -0.51909
   -75.00  -100.00   100.00 -0.52792
   -75.00   -95.00   100.00 -0.53494
   -75.00   -90.00   100.00 -0.54024
   -75.00   -85.00   100.00 -0.54407
   -75.00   -80.00   100.00 -0.54682
   -75.00   -75.00   100.00 -0.54898
   -75.00   -70.00   100.00 -0.55118
   -75.00   -65.00   100.00 -0.55408
   -75.00   -60.00   100.00 -0.55840
   -75.00   -55.00   100.00 -0.56486
   -75.00   -50.00   100.00 -0.57410
   -75.00   -45.00   100.00 -0.58670
   -75.00   -40.00   100.00 -0.60312
   -75.00   -35.00   100.00 -0.62363
   -75.00   -30.00   100.00 -0.64836
   -75.00   -25.00   100.00 -0.67724
   -75.00   -20.00   100.00 -0.71000
   -75.00   -15.00   100.00 -0.74617
   -75.00   -10.00   100.00 -0.78516
   -75.00    -5.00   100.00 -0.82620
   -75.00     0.00   100.00 -0.86842
   -75.00     5.00   100.00 -0.91089
   -75.00    10.00   100.00 -0.95264
   -75.00    15.00   100.00 -0.99274
   -75.00    20.00   100.00 -1.03025
   -75.00    25.00   100.00 -1.06437
   -75.00    30.00   100.00 -1.09435
   -75.00    35.00   100.00 -1.11959
   -75.00    40.00   100.00 -1.13961
   -75.00    45.00   100.00 -1.15408
   -75.00    50.00   100.00 -1.16279
   -75.00    55.00   100.00 -1.16565
   -75.00    60.00   100.00 -1.16269
   -75.00    65.00   100.00 -1.15407
   -75.00    70.00   100.00 -1.13999
   -75.00    75.00   100.00 -1.12075
   -75.00    80.00   100.00 -1.09672
   -75.00    85.00   100.00 -1.06832
