 Give mantle model (i.e. S20RTS.sph)
 Give latitude, longitude, depth (in km)
   -90.00  -180.00  2400.00 -0.22450
   -90.00  -175.00  2400.00 -0.22449
   -90.00  -170.00  2400.00 -0.22448
   -90.00  -165.00  2400.00 -0.22448
   -90.00  -160.00  2400.00 -0.22448
   -90.00  -155.00  2400.00 -0.22448
   -90.00  -150.00  2400.00 -0.22449
   -90.00  -145.00  2400.00 -0.22450
   -90.00  -140.00  2400.00 -0.22451
   -90.00  -135.00  2400.00 -0.22453
   -90.00  -130.00  2400.00 -0.22455
   -90.00  -125.00  2400.00 -0.22456
   -90.00  -120.00  2400.00 -0.22458
   -90.00  -115.00  2400.00 -0.22460
   -90.00  -110.00  2400.00 -0.22462
   -90.00  -105.00  2400.00 -0.22464
   -90.00  -100.00  2400.00 -0.22466
   -90.00   -95.00  2400.00 -0.22467
   -90.00   -90.00  2400.00 -0.22469
   -90.00   -85.00  2400.00 -0.22470
   -90.00   -80.00  2400.00 -0.22470
   -90.00   -75.00  2400.00 -0.22471
   -90.00   -70.00  2400.00 -0.22471
   -90.00   -65.00  2400.00 -0.22470
   -90.00   -60.00  2400.00 -0.22470
   -90.00   -55.00  2400.00 -0.22469
   -90.00   -50.00  2400.00 -0.22468
   -90.00   -45.00  2400.00 -0.22466
   -90.00   -40.00  2400.00 -0.22464
   -90.00   -35.00  2400.00 -0.22462
   -90.00   -30.00  2400.00 -0.22460
   -90.00   -25.00  2400.00 -0.22458
   -90.00   -20.00  2400.00 -0.22457
   -90.00   -15.00  2400.00 -0.22455
   -90.00   -10.00  2400.00 -0.22453
   -90.00    -5.00  2400.00 -0.22451
   -90.00     0.00  2400.00 -0.22450
   -90.00     5.00  2400.00 -0.22449
   -90.00    10.00  2400.00 -0.22448
   -90.00    15.00  2400.00 -0.22448
   -90.00    20.00  2400.00 -0.22448
   -90.00    25.00  2400.00 -0.22448
   -90.00    30.00  2400.00 -0.22449
   -90.00    35.00  2400.00 -0.22450
   -90.00    40.00  2400.00 -0.22451
   -90.00    45.00  2400.00 -0.22453
   -90.00    50.00  2400.00 -0.22455
   -90.00    55.00  2400.00 -0.22456
   -90.00    60.00  2400.00 -0.22458
   -90.00    65.00  2400.00 -0.22460
   -90.00    70.00  2400.00 -0.22462
   -90.00    75.00  2400.00 -0.22464
   -90.00    80.00  2400.00 -0.22466
   -90.00    85.00  2400.00 -0.22467
   -90.00    90.00  2400.00 -0.22469
   -90.00    95.00  2400.00 -0.22470
   -90.00   100.00  2400.00 -0.22470
   -90.00   105.00  2400.00 -0.22471
   -90.00   110.00  2400.00 -0.22471
   -90.00   115.00  2400.00 -0.22470
   -90.00   120.00  2400.00 -0.22470
   -90.00   125.00  2400.00 -0.22469
   -90.00   130.00  2400.00 -0.22468
   -90.00   135.00  2400.00 -0.22466
   -90.00   140.00  2400.00 -0.22464
   -90.00   145.00  2400.00 -0.22462
   -90.00   150.00  2400.00 -0.22460
   -90.00   155.00  2400.00 -0.22459
   -90.00   160.00  2400.00 -0.22457
   -90.00   165.00  2400.00 -0.22455
   -90.00   170.00  2400.00 -0.22453
   -90.00   175.00  2400.00 -0.22451
   -90.00   180.00  2400.00 -0.22450
   -85.00  -180.00  2400.00 -0.22167
   -85.00  -175.00  2400.00 -0.21844
   -85.00  -170.00  2400.00 -0.21516
   -85.00  -165.00  2400.00 -0.21184
   -85.00  -160.00  2400.00 -0.20845
   -85.00  -155.00  2400.00 -0.20499
   -85.00  -150.00  2400.00 -0.20145
   -85.00  -145.00  2400.00 -0.19783
   -85.00  -140.00  2400.00 -0.19414
   -85.00  -135.00  2400.00 -0.19039
   -85.00  -130.00  2400.00 -0.18661
   -85.00  -125.00  2400.00 -0.18283
   -85.00  -120.00  2400.00 -0.17909
   -85.00  -115.00  2400.00 -0.17543
   -85.00  -110.00  2400.00 -0.17191
   -85.00  -105.00  2400.00 -0.16858
   -85.00  -100.00  2400.00 -0.16550
   -85.00   -95.00  2400.00 -0.16274
   -85.00   -90.00  2400.00 -0.16037
   -85.00   -85.00  2400.00 -0.15843
   -85.00   -80.00  2400.00 -0.15700
   -85.00   -75.00  2400.00 -0.15612
   -85.00   -70.00  2400.00 -0.15584
   -85.00   -65.00  2400.00 -0.15619
   -85.00   -60.00  2400.00 -0.15720
   -85.00   -55.00  2400.00 -0.15888
   -85.00   -50.00  2400.00 -0.16123
   -85.00   -45.00  2400.00 -0.16425
   -85.00   -40.00  2400.00 -0.16791
   -85.00   -35.00  2400.00 -0.17216
   -85.00   -30.00  2400.00 -0.17697
   -85.00   -25.00  2400.00 -0.18228
   -85.00   -20.00  2400.00 -0.18801
   -85.00   -15.00  2400.00 -0.19409
   -85.00   -10.00  2400.00 -0.20044
   -85.00    -5.00  2400.00 -0.20697
   -85.00     0.00  2400.00 -0.21359
   -85.00     5.00  2400.00 -0.22022
   -85.00    10.00  2400.00 -0.22676
   -85.00    15.00  2400.00 -0.23314
   -85.00    20.00  2400.00 -0.23927
   -85.00    25.00  2400.00 -0.24509
   -85.00    30.00  2400.00 -0.25052
   -85.00    35.00  2400.00 -0.25551
   -85.00    40.00  2400.00 -0.26001
   -85.00    45.00  2400.00 -0.26398
   -85.00    50.00  2400.00 -0.26739
   -85.00    55.00  2400.00 -0.27022
   -85.00    60.00  2400.00 -0.27246
   -85.00    65.00  2400.00 -0.27411
   -85.00    70.00  2400.00 -0.27518
   -85.00    75.00  2400.00 -0.27569
   -85.00    80.00  2400.00 -0.27565
   -85.00    85.00  2400.00 -0.27510
   -85.00    90.00  2400.00 -0.27408
   -85.00    95.00  2400.00 -0.27262
   -85.00   100.00  2400.00 -0.27077
   -85.00   105.00  2400.00 -0.26858
   -85.00   110.00  2400.00 -0.26611
   -85.00   115.00  2400.00 -0.26338
   -85.00   120.00  2400.00 -0.26047
   -85.00   125.00  2400.00 -0.25740
   -85.00   130.00  2400.00 -0.25422
   -85.00   135.00  2400.00 -0.25098
   -85.00   140.00  2400.00 -0.24769
   -85.00   145.00  2400.00 -0.24439
   -85.00   150.00  2400.00 -0.24109
   -85.00   155.00  2400.00 -0.23781
   -85.00   160.00  2400.00 -0.23455
   -85.00   165.00  2400.00 -0.23131
   -85.00   170.00  2400.00 -0.22809
   -85.00   175.00  2400.00 -0.22488
   -85.00   180.00  2400.00 -0.22167
   -80.00  -180.00  2400.00 -0.20385
   -80.00  -175.00  2400.00 -0.20124
   -80.00  -170.00  2400.00 -0.19853
   -80.00  -165.00  2400.00 -0.19556
   -80.00  -160.00  2400.00 -0.19220
   -80.00  -155.00  2400.00 -0.18832
   -80.00  -150.00  2400.00 -0.18383
   -80.00  -145.00  2400.00 -0.17864
   -80.00  -140.00  2400.00 -0.17270
   -80.00  -135.00  2400.00 -0.16600
   -80.00  -130.00  2400.00 -0.15857
   -80.00  -125.00  2400.00 -0.15045
   -80.00  -120.00  2400.00 -0.14175
   -80.00  -115.00  2400.00 -0.13261
   -80.00  -110.00  2400.00 -0.12319
   -80.00  -105.00  2400.00 -0.11368
   -80.00  -100.00  2400.00 -0.10432
   -80.00   -95.00  2400.00 -0.09533
   -80.00   -90.00  2400.00 -0.08697
   -80.00   -85.00  2400.00 -0.07948
   -80.00   -80.00  2400.00 -0.07311
   -80.00   -75.00  2400.00 -0.06809
   -80.00   -70.00  2400.00 -0.06461
   -80.00   -65.00  2400.00 -0.06285
   -80.00   -60.00  2400.00 -0.06293
   -80.00   -55.00  2400.00 -0.06494
   -80.00   -50.00  2400.00 -0.06892
   -80.00   -45.00  2400.00 -0.07485
   -80.00   -40.00  2400.00 -0.08267
   -80.00   -35.00  2400.00 -0.09227
   -80.00   -30.00  2400.00 -0.10348
   -80.00   -25.00  2400.00 -0.11612
   -80.00   -20.00  2400.00 -0.12995
   -80.00   -15.00  2400.00 -0.14472
   -80.00   -10.00  2400.00 -0.16016
   -80.00    -5.00  2400.00 -0.17599
   -80.00     0.00  2400.00 -0.19192
   -80.00     5.00  2400.00 -0.20771
   -80.00    10.00  2400.00 -0.22308
   -80.00    15.00  2400.00 -0.23780
   -80.00    20.00  2400.00 -0.25166
   -80.00    25.00  2400.00 -0.26449
   -80.00    30.00  2400.00 -0.27613
   -80.00    35.00  2400.00 -0.28644
   -80.00    40.00  2400.00 -0.29535
   -80.00    45.00  2400.00 -0.30277
   -80.00    50.00  2400.00 -0.30868
   -80.00    55.00  2400.00 -0.31306
   -80.00    60.00  2400.00 -0.31592
   -80.00    65.00  2400.00 -0.31729
   -80.00    70.00  2400.00 -0.31724
   -80.00    75.00  2400.00 -0.31583
   -80.00    80.00  2400.00 -0.31317
   -80.00    85.00  2400.00 -0.30937
   -80.00    90.00  2400.00 -0.30456
   -80.00    95.00  2400.00 -0.29889
   -80.00   100.00  2400.00 -0.29251
   -80.00   105.00  2400.00 -0.28559
   -80.00   110.00  2400.00 -0.27830
   -80.00   115.00  2400.00 -0.27080
   -80.00   120.00  2400.00 -0.26327
   -80.00   125.00  2400.00 -0.25585
   -80.00   130.00  2400.00 -0.24870
   -80.00   135.00  2400.00 -0.24192
   -80.00   140.00  2400.00 -0.23562
   -80.00   145.00  2400.00 -0.22985
   -80.00   150.00  2400.00 -0.22467
   -80.00   155.00  2400.00 -0.22006
   -80.00   160.00  2400.00 -0.21601
   -80.00   165.00  2400.00 -0.21246
   -80.00   170.00  2400.00 -0.20933
   -80.00   175.00  2400.00 -0.20650
   -80.00   180.00  2400.00 -0.20385
   -75.00  -180.00  2400.00 -0.17262
   -75.00  -175.00  2400.00 -0.17451
   -75.00  -170.00  2400.00 -0.17621
   -75.00  -165.00  2400.00 -0.17735
   -75.00  -160.00  2400.00 -0.17754
   -75.00  -155.00  2400.00 -0.17646
   -75.00  -150.00  2400.00 -0.17380
   -75.00  -145.00  2400.00 -0.16934
   -75.00  -140.00  2400.00 -0.16289
   -75.00  -135.00  2400.00 -0.15437
   -75.00  -130.00  2400.00 -0.14378
   -75.00  -125.00  2400.00 -0.13117
   -75.00  -120.00  2400.00 -0.11674
   -75.00  -115.00  2400.00 -0.10071
   -75.00  -110.00  2400.00 -0.08342
   -75.00  -105.00  2400.00 -0.06529
   -75.00  -100.00  2400.00 -0.04677
   -75.00   -95.00  2400.00 -0.02839
   -75.00   -90.00  2400.00 -0.01070
   -75.00   -85.00  2400.00  0.00574
   -75.00   -80.00  2400.00  0.02036
   -75.00   -75.00  2400.00  0.03263
   -75.00   -70.00  2400.00  0.04207
   -75.00   -65.00  2400.00  0.04827
   -75.00   -60.00  2400.00  0.05090
   -75.00   -55.00  2400.00  0.04975
   -75.00   -50.00  2400.00  0.04471
   -75.00   -45.00  2400.00  0.03580
   -75.00   -40.00  2400.00  0.02315
   -75.00   -35.00  2400.00  0.00702
   -75.00   -30.00  2400.00 -0.01223
   -75.00   -25.00  2400.00 -0.03415
   -75.00   -20.00  2400.00 -0.05823
   -75.00   -15.00  2400.00 -0.08391
   -75.00   -10.00  2400.00 -0.11060
   -75.00    -5.00  2400.00 -0.13772
   -75.00     0.00  2400.00 -0.16469
   -75.00     5.00  2400.00 -0.19099
   -75.00    10.00  2400.00 -0.21616
   -75.00    15.00  2400.00 -0.23978
   -75.00    20.00  2400.00 -0.26152
   -75.00    25.00  2400.00 -0.28110
   -75.00    30.00  2400.00 -0.29833
   -75.00    35.00  2400.00 -0.31308
   -75.00    40.00  2400.00 -0.32525
   -75.00    45.00  2400.00 -0.33482
   -75.00    50.00  2400.00 -0.34179
   -75.00    55.00  2400.00 -0.34619
   -75.00    60.00  2400.00 -0.34808
   -75.00    65.00  2400.00 -0.34756
   -75.00    70.00  2400.00 -0.34474
   -75.00    75.00  2400.00 -0.33976
   -75.00    80.00  2400.00 -0.33277
   -75.00    85.00  2400.00 -0.32397
   -75.00    90.00  2400.00 -0.31360
   -75.00    95.00  2400.00 -0.30190
   -75.00   100.00  2400.00 -0.28918
   -75.00   105.00  2400.00 -0.27575
   -75.00   110.00  2400.00 -0.26195
   -75.00   115.00  2400.00 -0.24814
   -75.00   120.00  2400.00 -0.23466
   -75.00   125.00  2400.00 -0.22186
   -75.00   130.00  2400.00 -0.21006
   -75.00   135.00  2400.00 -0.19951
   -75.00   140.00  2400.00 -0.19043
   -75.00   145.00  2400.00 -0.18298
   -75.00   150.00  2400.00 -0.17722
   -75.00   155.00  2400.00 -0.17315
   -75.00   160.00  2400.00 -0.17068
   -75.00   165.00  2400.00 -0.16966
   -75.00   170.00  2400.00 -0.16984
   -75.00   175.00  2400.00 -0.17094
   -75.00   180.00  2400.00 -0.17262
   -70.00  -180.00  2400.00 -0.13175
   -70.00  -175.00  2400.00 -0.14155
   -70.00  -170.00  2400.00 -0.15106
   -70.00  -165.00  2400.00 -0.15957
   -70.00  -160.00  2400.00 -0.16638
   -70.00  -155.00  2400.00 -0.17087
   -70.00  -150.00  2400.00 -0.17250
   -70.00  -145.00  2400.00 -0.17083
   -70.00  -140.00  2400.00 -0.16552
   -70.00  -135.00  2400.00 -0.15638
   -70.00  -130.00  2400.00 -0.14334
   -70.00  -125.00  2400.00 -0.12648
   -70.00  -120.00  2400.00 -0.10602
   -70.00  -115.00  2400.00 -0.08233
   -70.00  -110.00  2400.00 -0.05594
   -70.00  -105.00  2400.00 -0.02748
   -70.00  -100.00  2400.00  0.00228
   -70.00   -95.00  2400.00  0.03245
   -70.00   -90.00  2400.00  0.06210
   -70.00   -85.00  2400.00  0.09023
   -70.00   -80.00  2400.00  0.11583
   -70.00   -75.00  2400.00  0.13795
   -70.00   -70.00  2400.00  0.15569
   -70.00   -65.00  2400.00  0.16827
   -70.00   -60.00  2400.00  0.17509
   -70.00   -55.00  2400.00  0.17572
   -70.00   -50.00  2400.00  0.16995
   -70.00   -45.00  2400.00  0.15781
   -70.00   -40.00  2400.00  0.13956
   -70.00   -35.00  2400.00  0.11566
   -70.00   -30.00  2400.00  0.08680
   -70.00   -25.00  2400.00  0.05381
   -70.00   -20.00  2400.00  0.01764
   -70.00   -15.00  2400.00 -0.02066
   -70.00   -10.00  2400.00 -0.06006
   -70.00    -5.00  2400.00 -0.09953
   -70.00     0.00  2400.00 -0.13814
   -70.00     5.00  2400.00 -0.17503
   -70.00    10.00  2400.00 -0.20950
   -70.00    15.00  2400.00 -0.24102
   -70.00    20.00  2400.00 -0.26916
   -70.00    25.00  2400.00 -0.29369
   -70.00    30.00  2400.00 -0.31446
   -70.00    35.00  2400.00 -0.33145
   -70.00    40.00  2400.00 -0.34471
   -70.00    45.00  2400.00 -0.35435
   -70.00    50.00  2400.00 -0.36049
   -70.00    55.00  2400.00 -0.36328
   -70.00    60.00  2400.00 -0.36285
   -70.00    65.00  2400.00 -0.35933
   -70.00    70.00  2400.00 -0.35287
   -70.00    75.00  2400.00 -0.34359
   -70.00    80.00  2400.00 -0.33167
   -70.00    85.00  2400.00 -0.31731
   -70.00    90.00  2400.00 -0.30077
   -70.00    95.00  2400.00 -0.28239
   -70.00   100.00  2400.00 -0.26256
   -70.00   105.00  2400.00 -0.24177
   -70.00   110.00  2400.00 -0.22056
   -70.00   115.00  2400.00 -0.19952
   -70.00   120.00  2400.00 -0.17926
   -70.00   125.00  2400.00 -0.16040
   -70.00   130.00  2400.00 -0.14351
   -70.00   135.00  2400.00 -0.12909
   -70.00   140.00  2400.00 -0.11755
   -70.00   145.00  2400.00 -0.10917
   -70.00   150.00  2400.00 -0.10409
   -70.00   155.00  2400.00 -0.10229
   -70.00   160.00  2400.00 -0.10360
   -70.00   165.00  2400.00 -0.10771
   -70.00   170.00  2400.00 -0.11416
   -70.00   175.00  2400.00 -0.12239
   -70.00   180.00  2400.00 -0.13175
   -65.00  -180.00  2400.00 -0.08685
   -65.00  -175.00  2400.00 -0.10712
   -65.00  -170.00  2400.00 -0.12688
   -65.00  -165.00  2400.00 -0.14502
   -65.00  -160.00  2400.00 -0.16052
   -65.00  -155.00  2400.00 -0.17244
   -65.00  -150.00  2400.00 -0.18000
   -65.00  -145.00  2400.00 -0.18253
   -65.00  -140.00  2400.00 -0.17956
