 Give mantle model (i.e. S20RTS.sph)
 Give latitude, longitude, depth (in km)
   -90.00  -180.00  2400.00  0.10337
   -90.00  -175.00  2400.00  0.10338
   -90.00  -170.00  2400.00  0.10340
   -90.00  -165.00  2400.00  0.10341
   -90.00  -160.00  2400.00  0.10342
   -90.00  -155.00  2400.00  0.10343
   -90.00  -150.00  2400.00  0.10344
   -90.00  -145.00  2400.00  0.10344
   -90.00  -140.00  2400.00  0.10345
   -90.00  -135.00  2400.00  0.10345
   -90.00  -130.00  2400.00  0.10345
   -90.00  -125.00  2400.00  0.10344
   -90.00  -120.00  2400.00  0.10344
   -90.00  -115.00  2400.00  0.10343
   -90.00  -110.00  2400.00  0.10342
   -90.00  -105.00  2400.00  0.10341
   -90.00  -100.00  2400.00  0.10340
   -90.00   -95.00  2400.00  0.10338
   -90.00   -90.00  2400.00  0.10337
   -90.00   -85.00  2400.00  0.10336
   -90.00   -80.00  2400.00  0.10334
   -90.00   -75.00  2400.00  0.10333
   -90.00   -70.00  2400.00  0.10332
   -90.00   -65.00  2400.00  0.10331
   -90.00   -60.00  2400.00  0.10330
   -90.00   -55.00  2400.00  0.10330
   -90.00   -50.00  2400.00  0.10329
   -90.00   -45.00  2400.00  0.10329
   -90.00   -40.00  2400.00  0.10329
   -90.00   -35.00  2400.00  0.10330
   -90.00   -30.00  2400.00  0.10330
   -90.00   -25.00  2400.00  0.10331
   -90.00   -20.00  2400.00  0.10332
   -90.00   -15.00  2400.00  0.10333
   -90.00   -10.00  2400.00  0.10334
   -90.00    -5.00  2400.00  0.10336
   -90.00     0.00  2400.00  0.10337
   -90.00     5.00  2400.00  0.10338
   -90.00    10.00  2400.00  0.10340
   -90.00    15.00  2400.00  0.10341
   -90.00    20.00  2400.00  0.10342
   -90.00    25.00  2400.00  0.10343
   -90.00    30.00  2400.00  0.10344
   -90.00    35.00  2400.00  0.10344
   -90.00    40.00  2400.00  0.10345
   -90.00    45.00  2400.00  0.10345
   -90.00    50.00  2400.00  0.10345
   -90.00    55.00  2400.00  0.10344
   -90.00    60.00  2400.00  0.10344
   -90.00    65.00  2400.00  0.10343
   -90.00    70.00  2400.00  0.10342
   -90.00    75.00  2400.00  0.10341
   -90.00    80.00  2400.00  0.10340
   -90.00    85.00  2400.00  0.10338
   -90.00    90.00  2400.00  0.10337
   -90.00    95.00  2400.00  0.10336
   -90.00   100.00  2400.00  0.10334
   -90.00   105.00  2400.00  0.10333
