 Give mantle model (i.e. S20RTS.sph)
 Give latitude, longitude, depth (in km)
   -90.00  -180.00   100.00 -0.98854
   -90.00  -175.00   100.00 -0.98855
   -90.00  -170.00   100.00 -0.98856
   -90.00  -165.00   100.00 -0.98856
   -90.00  -160.00   100.00 -0.98856
   -90.00  -155.00   100.00 -0.98856
   -90.00  -150.00   100.00 -0.98856
   -90.00  -145.00   100.00 -0.98856
   -90.00  -140.00   100.00 -0.98855
   -90.00  -135.00   100.00 -0.98855
   -90.00  -130.00   100.00 -0.98854
   -90.00  -125.00   100.00 -0.98853
   -90.00  -120.00   100.00 -0.98853
   -90.00  -115.00   100.00 -0.98852
   -90.00  -110.00   100.00 -0.98851
   -90.00  -105.00   100.00 -0.98850
   -90.00  -100.00   100.00 -0.98849
   -90.00   -95.00   100.00 -0.98848
   -90.00   -90.00   100.00 -0.98847
   -90.00   -85.00   100.00 -0.98846
   -90.00   -80.00   100.00 -0.98846
   -90.00   -75.00   100.00 -0.98846
   -90.00   -70.00   100.00 -0.98845
   -90.00   -65.00   100.00 -0.98845
   -90.00   -60.00   100.00 -0.98845
   -90.00   -55.00   100.00 -0.98846
   -90.00   -50.00   100.00 -0.98846
   -90.00   -45.00   100.00 -0.98847
   -90.00   -40.00   100.00 -0.98847
   -90.00   -35.00   100.00 -0.98848
   -90.00   -30.00   100.00 -0.98849
   -90.00   -25.00   100.00 -0.98850
   -90.00   -20.00   100.00 -0.98851
   -90.00   -15.00   100.00 -0.98852
   -90.00   -10.00   100.00 -0.98853
   -90.00    -5.00   100.00 -0.98854
   -90.00     0.00   100.00 -0.98854
   -90.00     5.00   100.00 -0.98855
   -90.00    10.00   100.00 -0.98856
   -90.00    15.00   100.00 -0.98856
   -90.00    20.00   100.00 -0.98856
   -90.00    25.00   100.00 -0.98856
   -90.00    30.00   100.00 -0.98856
   -90.00    35.00   100.00 -0.98856
   -90.00    40.00   100.00 -0.98856
   -90.00    45.00   100.00 -0.98855
   -90.00    50.00   100.00 -0.98854
   -90.00    55.00   100.00 -0.98853
   -90.00    60.00   100.00 -0.98853
   -90.00    65.00   100.00 -0.98852
   -90.00    70.00   100.00 -0.98851
   -90.00    75.00   100.00 -0.98850
   -90.00    80.00   100.00 -0.98849
   -90.00    85.00   100.00 -0.98848
   -90.00    90.00   100.00 -0.98847
   -90.00    95.00   100.00 -0.98846
   -90.00   100.00   100.00 -0.98846
   -90.00   105.00   100.00 -0.98846
   -90.00   110.00   100.00 -0.98845
   -90.00   115.00   100.00 -0.98845
   -90.00   120.00   100.00 -0.98845
   -90.00   125.00   100.00 -0.98846
   -90.00   130.00   100.00 -0.98846
   -90.00   135.00   100.00 -0.98847
   -90.00   140.00   100.00 -0.98847
   -90.00   145.00   100.00 -0.98848
   -90.00   150.00   100.00 -0.98849
   -90.00   155.00   100.00 -0.98850
   -90.00   160.00   100.00 -0.98851
   -90.00   165.00   100.00 -0.98852
   -90.00   170.00   100.00 -0.98853
   -90.00   175.00   100.00 -0.98854
   -90.00   180.00   100.00 -0.98854
   -85.00  -180.00   100.00 -0.80651
   -85.00  -175.00   100.00 -0.79815
   -85.00  -170.00   100.00 -0.79137
   -85.00  -165.00   100.00 -0.78619
   -85.00  -160.00   100.00 -0.78257
   -85.00  -155.00   100.00 -0.78047
   -85.00  -150.00   100.00 -0.77982
   -85.00  -145.00   100.00 -0.78054
   -85.00  -140.00   100.00 -0.78253
   -85.00  -135.00   100.00 -0.78570
   -85.00  -130.00   100.00 -0.78995
   -85.00  -125.00   100.00 -0.79515
   -85.00  -120.00   100.00 -0.80122
   -85.00  -115.00   100.00 -0.80804
   -85.00  -110.00   100.00 -0.81554
   -85.00  -105.00   100.00 -0.82362
   -85.00  -100.00   100.00 -0.83224
   -85.00   -95.00   100.00 -0.84133
   -85.00   -90.00   100.00 -0.85086
   -85.00   -85.00   100.00 -0.86081
   -85.00   -80.00   100.00 -0.87118
   -85.00   -75.00   100.00 -0.88197
   -85.00   -70.00   100.00 -0.89319
   -85.00   -65.00   100.00 -0.90485
   -85.00   -60.00   100.00 -0.91699
   -85.00   -55.00   100.00 -0.92960
   -85.00   -50.00   100.00 -0.94270
   -85.00   -45.00   100.00 -0.95629
   -85.00   -40.00   100.00 -0.97035
   -85.00   -35.00   100.00 -0.98483
   -85.00   -30.00   100.00 -0.99969
   -85.00   -25.00   100.00 -1.01484
   -85.00   -20.00   100.00 -1.03017
   -85.00   -15.00   100.00 -1.04557
   -85.00   -10.00   100.00 -1.06090
   -85.00    -5.00   100.00 -1.07598
   -85.00     0.00   100.00 -1.09064
   -85.00     5.00   100.00 -1.10471
   -85.00    10.00   100.00 -1.11797
   -85.00    15.00   100.00 -1.13026
   -85.00    20.00   100.00 -1.14136
   -85.00    25.00   100.00 -1.15112
   -85.00    30.00   100.00 -1.15935
   -85.00    35.00   100.00 -1.16591
   -85.00    40.00   100.00 -1.17068
   -85.00    45.00   100.00 -1.17354
   -85.00    50.00   100.00 -1.17444
   -85.00    55.00   100.00 -1.17331
   -85.00    60.00   100.00 -1.17015
   -85.00    65.00   100.00 -1.16495
   -85.00    70.00   100.00 -1.15777
   -85.00    75.00   100.00 -1.14866
   -85.00    80.00   100.00 -1.13773
   -85.00    85.00   100.00 -1.12509
   -85.00    90.00   100.00 -1.11088
   -85.00    95.00   100.00 -1.09527
   -85.00   100.00   100.00 -1.07842
   -85.00   105.00   100.00 -1.06054
   -85.00   110.00   100.00 -1.04182
   -85.00   115.00   100.00 -1.02248
   -85.00   120.00   100.00 -1.00273
   -85.00   125.00   100.00 -0.98279
   -85.00   130.00   100.00 -0.96288
   -85.00   135.00   100.00 -0.94321
   -85.00   140.00   100.00 -0.92398
   -85.00   145.00   100.00 -0.90540
   -85.00   150.00   100.00 -0.88764
   -85.00   155.00   100.00 -0.87087
   -85.00   160.00   100.00 -0.85525
   -85.00   165.00   100.00 -0.84091
   -85.00   170.00   100.00 -0.82795
   -85.00   175.00   100.00 -0.81646
   -85.00   180.00   100.00 -0.80651
   -80.00  -180.00   100.00 -0.56199
   -80.00  -175.00   100.00 -0.54957
   -80.00  -170.00   100.00 -0.54113
   -80.00  -165.00   100.00 -0.53658
   -80.00  -160.00   100.00 -0.53575
   -80.00  -155.00   100.00 -0.53839
   -80.00  -150.00   100.00 -0.54421
   -80.00  -145.00   100.00 -0.55283
   -80.00  -140.00   100.00 -0.56386
   -80.00  -135.00   100.00 -0.57686
   -80.00  -130.00   100.00 -0.59137
   -80.00  -125.00   100.00 -0.60693
   -80.00  -120.00   100.00 -0.62310
   -80.00  -115.00   100.00 -0.63949
   -80.00  -110.00   100.00 -0.65573
   -80.00  -105.00   100.00 -0.67155
   -80.00  -100.00   100.00 -0.68674
   -80.00   -95.00   100.00 -0.70120
   -80.00   -90.00   100.00 -0.71489
   -80.00   -85.00   100.00 -0.72792
   -80.00   -80.00   100.00 -0.74045
   -80.00   -75.00   100.00 -0.75274
   -80.00   -70.00   100.00 -0.76512
   -80.00   -65.00   100.00 -0.77796
   -80.00   -60.00   100.00 -0.79166
   -80.00   -55.00   100.00 -0.80662
   -80.00   -50.00   100.00 -0.82323
   -80.00   -45.00   100.00 -0.84180
