 Give mantle model (i.e. S20RTS.sph)
 Give latitude, longitude, depth (in km)
   -90.00  -180.00  2400.00 -0.01157
   -90.00  -175.00  2400.00 -0.01155
   -90.00  -170.00  2400.00 -0.01154
   -90.00  -165.00  2400.00 -0.01154
   -90.00  -160.00  2400.00 -0.01153
   -90.00  -155.00  2400.00 -0.01153
   -90.00  -150.00  2400.00 -0.01153
   -90.00  -145.00  2400.00 -0.01153
   -90.00  -140.00  2400.00 -0.01153
   -90.00  -135.00  2400.00 -0.01154
   -90.00  -130.00  2400.00 -0.01155
   -90.00  -125.00  2400.00 -0.01156
   -90.00  -120.00  2400.00 -0.01158
   -90.00  -115.00  2400.00 -0.01159
   -90.00  -110.00  2400.00 -0.01161
   -90.00  -105.00  2400.00 -0.01162
   -90.00  -100.00  2400.00 -0.01164
   -90.00   -95.00  2400.00 -0.01165
   -90.00   -90.00  2400.00 -0.01167
   -90.00   -85.00  2400.00 -0.01168
   -90.00   -80.00  2400.00 -0.01169
   -90.00   -75.00  2400.00 -0.01170
   -90.00   -70.00  2400.00 -0.01170
   -90.00   -65.00  2400.00 -0.01171
   -90.00   -60.00  2400.00 -0.01171
   -90.00   -55.00  2400.00 -0.01170
   -90.00   -50.00  2400.00 -0.01170
   -90.00   -45.00  2400.00 -0.01169
   -90.00   -40.00  2400.00 -0.01168
   -90.00   -35.00  2400.00 -0.01167
   -90.00   -30.00  2400.00 -0.01166
   -90.00   -25.00  2400.00 -0.01164
   -90.00   -20.00  2400.00 -0.01163
   -90.00   -15.00  2400.00 -0.01161
   -90.00   -10.00  2400.00 -0.01159
   -90.00    -5.00  2400.00 -0.01158
   -90.00     0.00  2400.00 -0.01157
   -90.00     5.00  2400.00 -0.01155
   -90.00    10.00  2400.00 -0.01154
   -90.00    15.00  2400.00 -0.01153
   -90.00    20.00  2400.00 -0.01153
   -90.00    25.00  2400.00 -0.01153
   -90.00    30.00  2400.00 -0.01153
   -90.00    35.00  2400.00 -0.01153
   -90.00    40.00  2400.00 -0.01153
   -90.00    45.00  2400.00 -0.01154
   -90.00    50.00  2400.00 -0.01155
   -90.00    55.00  2400.00 -0.01156
   -90.00    60.00  2400.00 -0.01158
   -90.00    65.00  2400.00 -0.01159
   -90.00    70.00  2400.00 -0.01161
   -90.00    75.00  2400.00 -0.01162
   -90.00    80.00  2400.00 -0.01164
   -90.00    85.00  2400.00 -0.01165
   -90.00    90.00  2400.00 -0.01167
   -90.00    95.00  2400.00 -0.01168
   -90.00   100.00  2400.00 -0.01169
   -90.00   105.00  2400.00 -0.01170
   -90.00   110.00  2400.00 -0.01170
   -90.00   115.00  2400.00 -0.01171
   -90.00   120.00  2400.00 -0.01171
   -90.00   125.00  2400.00 -0.01170
   -90.00   130.00  2400.00 -0.01170
   -90.00   135.00  2400.00 -0.01169
   -90.00   140.00  2400.00 -0.01168
   -90.00   145.00  2400.00 -0.01167
   -90.00   150.00  2400.00 -0.01166
   -90.00   155.00  2400.00 -0.01164
   -90.00   160.00  2400.00 -0.01163
   -90.00   165.00  2400.00 -0.01161
   -90.00   170.00  2400.00 -0.01159
   -90.00   175.00  2400.00 -0.01158
   -90.00   180.00  2400.00 -0.01157
   -85.00  -180.00  2400.00 -0.04981
   -85.00  -175.00  2400.00 -0.05193
   -85.00  -170.00  2400.00 -0.05382
   -85.00  -165.00  2400.00 -0.05543
   -85.00  -160.00  2400.00 -0.05669
   -85.00  -155.00  2400.00 -0.05754
   -85.00  -150.00  2400.00 -0.05790
   -85.00  -145.00  2400.00 -0.05774
   -85.00  -140.00  2400.00 -0.05701
   -85.00  -135.00  2400.00 -0.05567
   -85.00  -130.00  2400.00 -0.05372
   -85.00  -125.00  2400.00 -0.05115
   -85.00  -120.00  2400.00 -0.04797
   -85.00  -115.00  2400.00 -0.04422
   -85.00  -110.00  2400.00 -0.03992
   -85.00  -105.00  2400.00 -0.03515
   -85.00  -100.00  2400.00 -0.02997
   -85.00   -95.00  2400.00 -0.02447
   -85.00   -90.00  2400.00 -0.01873
   -85.00   -85.00  2400.00 -0.01285
   -85.00   -80.00  2400.00 -0.00692
   -85.00   -75.00  2400.00 -0.00106
   -85.00   -70.00  2400.00  0.00464
   -85.00   -65.00  2400.00  0.01009
   -85.00   -60.00  2400.00  0.01521
   -85.00   -55.00  2400.00  0.01991
   -85.00   -50.00  2400.00  0.02413
   -85.00   -45.00  2400.00  0.02781
   -85.00   -40.00  2400.00  0.03093
   -85.00   -35.00  2400.00  0.03344
   -85.00   -30.00  2400.00  0.03534
   -85.00   -25.00  2400.00  0.03663
   -85.00   -20.00  2400.00  0.03732
   -85.00   -15.00  2400.00  0.03743
   -85.00   -10.00  2400.00  0.03699
   -85.00    -5.00  2400.00  0.03604
   -85.00     0.00  2400.00  0.03464
   -85.00     5.00  2400.00  0.03283
   -85.00    10.00  2400.00  0.03066
   -85.00    15.00  2400.00  0.02820
   -85.00    20.00  2400.00  0.02549
   -85.00    25.00  2400.00  0.02260
   -85.00    30.00  2400.00  0.01957
   -85.00    35.00  2400.00  0.01646
   -85.00    40.00  2400.00  0.01331
