 Give mantle model (i.e. S20RTS.sph)
 Give latitude, longitude, depth (in km)
   -90.00  -180.00   100.00 -0.53687
   -90.00  -175.00   100.00 -0.53687
   -90.00  -170.00   100.00 -0.53687
   -90.00  -165.00   100.00 -0.53687
   -90.00  -160.00   100.00 -0.53688
   -90.00  -155.00   100.00 -0.53688
   -90.00  -150.00   100.00 -0.53688
   -90.00  -145.00   100.00 -0.53688
   -90.00  -140.00   100.00 -0.53688
   -90.00  -135.00   100.00 -0.53688
   -90.00  -130.00   100.00 -0.53688
   -90.00  -125.00   100.00 -0.53688
   -90.00  -120.00   100.00 -0.53688
   -90.00  -115.00   100.00 -0.53688
   -90.00  -110.00   100.00 -0.53688
   -90.00  -105.00   100.00 -0.53688
   -90.00  -100.00   100.00 -0.53688
   -90.00   -95.00   100.00 -0.53688
   -90.00   -90.00   100.00 -0.53688
   -90.00   -85.00   100.00 -0.53688
   -90.00   -80.00   100.00 -0.53688
   -90.00   -75.00   100.00 -0.53688
   -90.00   -70.00   100.00 -0.53688
   -90.00   -65.00   100.00 -0.53688
   -90.00   -60.00   100.00 -0.53688
   -90.00   -55.00   100.00 -0.53688
   -90.00   -50.00   100.00 -0.53688
   -90.00   -45.00   100.00 -0.53688
   -90.00   -40.00   100.00 -0.53688
   -90.00   -35.00   100.00 -0.53688
   -90.00   -30.00   100.00 -0.53687
   -90.00   -25.00   100.00 -0.53687
   -90.00   -20.00   100.00 -0.53687
   -90.00   -15.00   100.00 -0.53687
   -90.00   -10.00   100.00 -0.53687
   -90.00    -5.00   100.00 -0.53687
   -90.00     0.00   100.00 -0.53687
   -90.00     5.00   100.00 -0.53687
   -90.00    10.00   100.00 -0.53687
   -90.00    15.00   100.00 -0.53688
   -90.00    20.00   100.00 -0.53688
   -90.00    25.00   100.00 -0.53688
   -90.00    30.00   100.00 -0.53688
   -90.00    35.00   100.00 -0.53688
   -90.00    40.00   100.00 -0.53688
   -90.00    45.00   100.00 -0.53688
   -90.00    50.00   100.00 -0.53688
   -90.00    55.00   100.00 -0.53688
   -90.00    60.00   100.00 -0.53688
   -90.00    65.00   100.00 -0.53688
   -90.00    70.00   100.00 -0.53688
   -90.00    75.00   100.00 -0.53688
   -90.00    80.00   100.00 -0.53688
   -90.00    85.00   100.00 -0.53688
   -90.00    90.00   100.00 -0.53688
   -90.00    95.00   100.00 -0.53688
   -90.00   100.00   100.00 -0.53688
   -90.00   105.00   100.00 -0.53688
   -90.00   110.00   100.00 -0.53688
   -90.00   115.00   100.00 -0.53688
   -90.00   120.00   100.00 -0.53688
   -90.00   125.00   100.00 -0.53688
   -90.00   130.00   100.00 -0.53688
   -90.00   135.00   100.00 -0.53688
   -90.00   140.00   100.00 -0.53688
   -90.00   145.00   100.00 -0.53688
   -90.00   150.00   100.00 -0.53687
   -90.00   155.00   100.00 -0.53687
   -90.00   160.00   100.00 -0.53687
   -90.00   165.00   100.00 -0.53687
   -90.00   170.00   100.00 -0.53687
   -90.00   175.00   100.00 -0.53687
   -90.00   180.00   100.00 -0.53687
   -85.00  -180.00   100.00 -0.49500
   -85.00  -175.00   100.00 -0.49279
   -85.00  -170.00   100.00 -0.49087
   -85.00  -165.00   100.00 -0.48925
   -85.00  -160.00   100.00 -0.48792
   -85.00  -155.00   100.00 -0.48687
   -85.00  -150.00   100.00 -0.48610
   -85.00  -145.00   100.00 -0.48559
   -85.00  -140.00   100.00 -0.48533
   -85.00  -135.00   100.00 -0.48532
   -85.00  -130.00   100.00 -0.48553
   -85.00  -125.00   100.00 -0.48595
   -85.00  -120.00   100.00 -0.48657
   -85.00  -115.00   100.00 -0.48738
   -85.00  -110.00   100.00 -0.48838
   -85.00  -105.00   100.00 -0.48955
   -85.00  -100.00   100.00 -0.49088
   -85.00   -95.00   100.00 -0.49239
   -85.00   -90.00   100.00 -0.49406
   -85.00   -85.00   100.00 -0.49589
   -85.00   -80.00   100.00 -0.49789
   -85.00   -75.00   100.00 -0.50007
   -85.00   -70.00   100.00 -0.50241
   -85.00   -65.00   100.00 -0.50493
   -85.00   -60.00   100.00 -0.50763
   -85.00   -55.00   100.00 -0.51050
   -85.00   -50.00   100.00 -0.51354
   -85.00   -45.00   100.00 -0.51674
   -85.00   -40.00   100.00 -0.52010
   -85.00   -35.00   100.00 -0.52359
   -85.00   -30.00   100.00 -0.52720
   -85.00   -25.00   100.00 -0.53090
   -85.00   -20.00   100.00 -0.53466
   -85.00   -15.00   100.00 -0.53846
   -85.00   -10.00   100.00 -0.54225
   -85.00    -5.00   100.00 -0.54599
   -85.00     0.00   100.00 -0.54965
   -85.00     5.00   100.00 -0.55317
   -85.00    10.00   100.00 -0.55653
   -85.00    15.00   100.00 -0.55966
   -85.00    20.00   100.00 -0.56253
   -85.00    25.00   100.00 -0.56510
   -85.00    30.00   100.00 -0.56733
   -85.00    35.00   100.00 -0.56919
   -85.00    40.00   100.00 -0.57066
   -85.00    45.00   100.00 -0.57169
   -85.00    50.00   100.00 -0.57229
   -85.00    55.00   100.00 -0.57244
   -85.00    60.00   100.00 -0.57213
   -85.00    65.00   100.00 -0.57136
   -85.00    70.00   100.00 -0.57014
   -85.00    75.00   100.00 -0.56849
   -85.00    80.00   100.00 -0.56643
   -85.00    85.00   100.00 -0.56397
   -85.00    90.00   100.00 -0.56116
   -85.00    95.00   100.00 -0.55801
   -85.00   100.00   100.00 -0.55458
   -85.00   105.00   100.00 -0.55090
   -85.00   110.00   100.00 -0.54701
   -85.00   115.00   100.00 -0.54296
   -85.00   120.00   100.00 -0.53880
   -85.00   125.00   100.00 -0.53457
   -85.00   130.00   100.00 -0.53032
   -85.00   135.00   100.00 -0.52609
   -85.00   140.00   100.00 -0.52192
   -85.00   145.00   100.00 -0.51786
   -85.00   150.00   100.00 -0.51394
   -85.00   155.00   100.00 -0.51019
   -85.00   160.00   100.00 -0.50665
   -85.00   165.00   100.00 -0.50335
   -85.00   170.00   100.00 -0.50029
   -85.00   175.00   100.00 -0.49751
   -85.00   180.00   100.00 -0.49500
   -80.00  -180.00   100.00 -0.42773
   -80.00  -175.00   100.00 -0.42452
   -80.00  -170.00   100.00 -0.42202
   -80.00  -165.00   100.00 -0.42019
   -80.00  -160.00   100.00 -0.41899
   -80.00  -155.00   100.00 -0.41837
   -80.00  -150.00   100.00 -0.41828
   -80.00  -145.00   100.00 -0.41864
   -80.00  -140.00   100.00 -0.41940
   -80.00  -135.00   100.00 -0.42048
   -80.00  -130.00   100.00 -0.42182
   -80.00  -125.00   100.00 -0.42336
   -80.00  -120.00   100.00 -0.42504
   -80.00  -115.00   100.00 -0.42682
   -80.00  -110.00   100.00 -0.42867
   -80.00  -105.00   100.00 -0.43056
   -80.00  -100.00   100.00 -0.43249
   -80.00   -95.00   100.00 -0.43446
   -80.00   -90.00   100.00 -0.43650
   -80.00   -85.00   100.00 -0.43864
   -80.00   -80.00   100.00 -0.44093
   -80.00   -75.00   100.00 -0.44343
   -80.00   -70.00   100.00 -0.44620
   -80.00   -65.00   100.00 -0.44929
   -80.00   -60.00   100.00 -0.45279
   -80.00   -55.00   100.00 -0.45674
   -80.00   -50.00   100.00 -0.46119
   -80.00   -45.00   100.00 -0.46619
   -80.00   -40.00   100.00 -0.47175
   -80.00   -35.00   100.00 -0.47788
   -80.00   -30.00   100.00 -0.48456
   -80.00   -25.00   100.00 -0.49174
   -80.00   -20.00   100.00 -0.49937
   -80.00   -15.00   100.00 -0.50736
   -80.00   -10.00   100.00 -0.51562
   -80.00    -5.00   100.00 -0.52403
   -80.00     0.00   100.00 -0.53246
   -80.00     5.00   100.00 -0.54077
   -80.00    10.00   100.00 -0.54883
   -80.00    15.00   100.00 -0.55649
   -80.00    20.00   100.00 -0.56362
   -80.00    25.00   100.00 -0.57010
   -80.00    30.00   100.00 -0.57579
   -80.00    35.00   100.00 -0.58061
   -80.00    40.00   100.00 -0.58446
   -80.00    45.00   100.00 -0.58729
   -80.00    50.00   100.00 -0.58903
   -80.00    55.00   100.00 -0.58966
   -80.00    60.00   100.00 -0.58918
   -80.00    65.00   100.00 -0.58758
   -80.00    70.00   100.00 -0.58491
   -80.00    75.00   100.00 -0.58119
   -80.00    80.00   100.00 -0.57649
   -80.00    85.00   100.00 -0.57088
   -80.00    90.00   100.00 -0.56444
   -80.00    95.00   100.00 -0.55727
   -80.00   100.00   100.00 -0.54947
   -80.00   105.00   100.00 -0.54115
   -80.00   110.00   100.00 -0.53242
   -80.00   115.00   100.00 -0.52340
   -80.00   120.00   100.00 -0.51421
   -80.00   125.00   100.00 -0.50497
   -80.00   130.00   100.00 -0.49579
   -80.00   135.00   100.00 -0.48679
   -80.00   140.00   100.00 -0.47806
   -80.00   145.00   100.00 -0.46972
   -80.00   150.00   100.00 -0.46184
   -80.00   155.00   100.00 -0.45450
   -80.00   160.00   100.00 -0.44777
   -80.00   165.00   100.00 -0.44170
   -80.00   170.00   100.00 -0.43632
   -80.00   175.00   100.00 -0.43166
   -80.00   180.00   100.00 -0.42773
   -75.00  -180.00   100.00 -0.34120
   -75.00  -175.00   100.00 -0.33799
   -75.00  -170.00   100.00 -0.33597
   -75.00  -165.00   100.00 -0.33507
   -75.00  -160.00   100.00 -0.33520
   -75.00  -155.00   100.00 -0.33622
   -75.00  -150.00   100.00 -0.33802
   -75.00  -145.00   100.00 -0.34043
   -75.00  -140.00   100.00 -0.34331
   -75.00  -135.00   100.00 -0.34651
   -75.00  -130.00   100.00 -0.34985
   -75.00  -125.00   100.00 -0.35321
   -75.00  -120.00   100.00 -0.35644
   -75.00  -115.00   100.00 -0.35943
   -75.00  -110.00   100.00 -0.36210
   -75.00  -105.00   100.00 -0.36439
   -75.00  -100.00   100.00 -0.36628
   -75.00   -95.00   100.00 -0.36778
   -75.00   -90.00   100.00 -0.36896
   -75.00   -85.00   100.00 -0.36990
   -75.00   -80.00   100.00 -0.37074
   -75.00   -75.00   100.00 -0.37162
   -75.00   -70.00   100.00 -0.37275
   -75.00   -65.00   100.00 -0.37430
   -75.00   -60.00   100.00 -0.37649
   -75.00   -55.00   100.00 -0.37950
   -75.00   -50.00   100.00 -0.38351
   -75.00   -45.00   100.00 -0.38867
   -75.00   -40.00   100.00 -0.39508
   -75.00   -35.00   100.00 -0.40279
   -75.00   -30.00   100.00 -0.41183
   -75.00   -25.00   100.00 -0.42213
   -75.00   -20.00   100.00 -0.43360
   -75.00   -15.00   100.00 -0.44609
   -75.00   -10.00   100.00 -0.45937
   -75.00    -5.00   100.00 -0.47323
   -75.00     0.00   100.00 -0.48738
   -75.00     5.00   100.00 -0.50153
   -75.00    10.00   100.00 -0.51540
   -75.00    15.00   100.00 -0.52868
   -75.00    20.00   100.00 -0.54109
   -75.00    25.00   100.00 -0.55239
   -75.00    30.00   100.00 -0.56234
   -75.00    35.00   100.00 -0.57075
   -75.00    40.00   100.00 -0.57748
   -75.00    45.00   100.00 -0.58242
   -75.00    50.00   100.00 -0.58549
   -75.00    55.00   100.00 -0.58666
   -75.00    60.00   100.00 -0.58595
   -75.00    65.00   100.00 -0.58338
   -75.00    70.00   100.00 -0.57902
   -75.00    75.00   100.00 -0.57298
   -75.00    80.00   100.00 -0.56536
   -75.00    85.00   100.00 -0.55629
   -75.00    90.00   100.00 -0.54592
   -75.00    95.00   100.00 -0.53443
   -75.00   100.00   100.00 -0.52197
